id,value,created_at,updated_at,deleted_at,deleted,transcript_id
49b5ba68-05bb-4c80-87ad-a9b92272e475,"{""id"": ""49b5ba6805bb4c8087ada9b92272e475"", ""status"": ""no_transcription"", ""deleted"": false, ""endTime"": ""2019-08-02T09:22:27Z"", ""duration"": 2, ""spokenBy"": ""84fbaa66a2474ea29ae053f3a2e519d6"", ""createdAt"": ""2019-08-02T09:22:27.786178102Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:22:25Z"", ""updatedAt"": ""2019-08-02T09:22:29.152404882Z"", ""confidence"": 0, ""recordingId"": ""c029bcb5b96549c58f7755f6f47adef1"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": """", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:22:27.787Z,2019-08-02T09:22:27.787Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
1b5e18f9-e13f-4b38-8a5d-11ed55006411,"{""id"": ""1b5e18f9e13f4b388a5d11ed55006411"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-02T09:22:50Z"", ""duration"": 3, ""spokenBy"": ""1a21542584494fcaba957d768b595b80"", ""createdAt"": ""2019-08-02T09:22:50.631518262Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:22:47Z"", ""updatedAt"": ""2019-08-02T09:22:51.859916474Z"", ""confidence"": 0.9801496, ""recordingId"": ""b6cf31d349fa4334b43fdf937fb5f7cb"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""So that column also has to update to cancer."", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:22:50.648Z,2019-08-02T09:22:50.648Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
c3e6f589-a733-4c0f-93f0-69b51a0726db,"{""id"": ""c3e6f589a7334c0f93f069b51a0726db"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-02T09:23:45Z"", ""duration"": 11, ""spokenBy"": ""84fbaa66a2474ea29ae053f3a2e519d6"", ""createdAt"": ""2019-08-02T09:23:45.752767257Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:23:34Z"", ""updatedAt"": ""2019-08-02T09:23:47.876150359Z"", ""confidence"": 0.9616907, ""recordingId"": ""211d63a6259a4d4096f0b4f5df27c2d7"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Then we'll will have to query the same way what we are doing and check the status for every meeting you have to take the status in."", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:23:45.754Z,2019-08-02T09:23:45.754Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
340a0da4-934a-4193-89ae-3ef14d3d62fb,"{""id"": ""340a0da4934a419389ae3ef14d3d62fb"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-02T09:27:50Z"", ""duration"": 9, ""spokenBy"": ""1a21542584494fcaba957d768b595b80"", ""createdAt"": ""2019-08-02T09:27:50.715659092Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:27:41Z"", ""updatedAt"": ""2019-08-02T09:27:52.452723252Z"", ""confidence"": 0.673892, ""recordingId"": ""72a9d801119d4db5980e7e56de27445f"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Making lot of chicks making we end mid equal call starting."", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:27:50.717Z,2019-08-02T09:27:50.717Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
aee69bbc-e2b6-4046-92c2-f18d22d59b87,"{""id"": ""aee69bbce2b6404692c2f18d22d59b87"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-02T09:22:20Z"", ""duration"": 6, ""spokenBy"": ""84fbaa66a2474ea29ae053f3a2e519d6"", ""createdAt"": ""2019-08-02T09:22:20.541825035Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:22:14Z"", ""updatedAt"": ""2019-08-02T09:22:22.722675461Z"", ""confidence"": 0.5962071, ""recordingId"": ""bfddebd6ca054fd5a1699f00b71d5985"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Yeah."", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:22:20.544Z,2019-08-02T09:22:20.544Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
dc4fb561-21d3-42f6-ae9c-c19836cf9f03,"{""id"": ""dc4fb56121d342f6ae9cc19836cf9f03"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-02T09:22:30Z"", ""duration"": 3, ""spokenBy"": ""1a21542584494fcaba957d768b595b80"", ""createdAt"": ""2019-08-02T09:22:30.640474444Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:22:27Z"", ""updatedAt"": ""2019-08-02T09:22:31.969090193Z"", ""confidence"": 0.943999, ""recordingId"": ""64a5d91a6a0c4a2ab5256c0b84332719"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""See a problem is."", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:22:30.642Z,2019-08-02T09:22:30.642Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
5cea7d30-56c2-4480-a0dd-bd04c9c16def,"{""id"": ""5cea7d3056c24480a0ddbd04c9c16def"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-02T09:22:47Z"", ""duration"": 9, ""spokenBy"": ""84fbaa66a2474ea29ae053f3a2e519d6"", ""createdAt"": ""2019-08-02T09:22:48.112990644Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:22:38Z"", ""updatedAt"": ""2019-08-02T09:22:50.496952318Z"", ""confidence"": 0.608794, ""recordingId"": ""fcb720781309457f892af50c68fc6845"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Hermes Hermes dot meetings. Not state is not equal to end are equal ended right in query. Yeah."", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:22:48.114Z,2019-08-02T09:22:48.114Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
44073374-8245-4081-9acb-cb649374fe5c,"{""id"": ""44073374824540819acbcb649374fe5c"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-02T09:22:34Z"", ""duration"": 4, ""spokenBy"": ""84fbaa66a2474ea29ae053f3a2e519d6"", ""createdAt"": ""2019-08-02T09:22:35.173158108Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:22:30Z"", ""updatedAt"": ""2019-08-02T09:22:37.115354342Z"", ""confidence"": 0.60571694, ""recordingId"": ""f138c4543f6a47948709c3c0f604bf0f"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Status in both the fields right both the tables."", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:22:35.174Z,2019-08-02T09:22:35.174Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
b86ba70d-eb0a-413e-a5b3-809afbec9ac3,"{""id"": ""b86ba70deb0a413ea5b3809afbec9ac3"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-02T09:23:02Z"", ""duration"": 7, ""spokenBy"": ""1a21542584494fcaba957d768b595b80"", ""createdAt"": ""2019-08-02T09:23:02.745722732Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:22:55Z"", ""updatedAt"": ""2019-08-02T09:23:04.96194417Z"", ""confidence"": 0.8950575, ""recordingId"": ""43bdd338062149879f85de1b02adc25a"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""I thought it is okay I got it but no query which is."", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:23:02.747Z,2019-08-02T09:23:02.747Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
f88f750a-4de6-4fa2-9805-8970f2534148,"{""id"": ""f88f750a4de64fa298058970f2534148"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-02T09:24:23Z"", ""duration"": 15, ""spokenBy"": ""84fbaa66a2474ea29ae053f3a2e519d6"", ""createdAt"": ""2019-08-02T09:24:23.763233705Z"", ""deletedAt"": null, ""startTime"": ""2019-08-02T09:24:08Z"", ""updatedAt"": ""2019-08-02T09:24:25.812700013Z"", ""confidence"": 0.9189193, ""recordingId"": ""81017144c42247269cc2033bf7437a36"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""To maintain for example, Ja**s say meeting yeah so how do we get to know that it was a cancel actually meeting ended meeting start started."", ""transcriptId"": ""b944072b-948f-4d6b-ad3f-9dd7cb76af96""}",2019-08-02T09:24:23.764Z,2019-08-02T09:24:23.764Z,,false,b944072b-948f-4d6b-ad3f-9dd7cb76af96
