"id","value","created_at","updated_at","deleted_at","deleted","transcript_id"
"8d26b907-8e79-4aea-88b0-b47c954e513b","{""id"": ""8d26b9078e794aea88b0b47c954e513b"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-01T13:00:34Z"", ""duration"": 120, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:00:58.147072311Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T12:58:34Z"", ""updatedAt"": ""2019-08-01T13:02:00.050627051Z"", ""confidence"": 0.8614614833333333, ""recordingId"": ""b58aefa6d04e438f90117f93efb8c80e"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""Ask simple questions with a beginner's mind said and through that they start to see patterns in the users video based on which they come up with findings were insights about what the user wants and needs and that is how they Define a problem. Now next comes the interaction designer who will take this problem and design a solution for it. They start off with all kinds of hand-sketched Concepts and then they turn it into higher Fidelity wireframes and then they evolved the design into a working prototype.A working prototype is tested and measured and analyzed the whole bunch of users sounds pretty scientific. Right? Well from those tests both the user researcher in the interaction designer are able to figure out what should be in the app. And what shouldn't and they test and tweak the design many many times to get a just perfect. Now. We have a perfect solution for the problem weight is not over yet. Another crucial step in the overall process is making a solution. And in this case our texting app look beautiful like unicorns. This is the handiwork of a visual designer who creates the look and feel of the app a visual designer focuses on things like logo typeface and layout and color scheme. So now we not only have a solution but it is a beautiful solution.So far we talked about the design process of a nap. Let's briefly talk about what it takes to design the phone itself people who design Hardware products like your phone or your car or even your vacuum cleaner, they're called industrial designers these designers go through a similar creative process like the one we just talked about. They first try to understand the user and they Define a problem."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:30:58,2019-08-01 18:30:58,,false,c0aa0642-9fe7-4920-a40c-1936930de860
"0aad01cd-f79a-461a-88f6-35c550c25994","{""id"": ""0aad01cdf79a461a88f635c550c25994"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-08-01T13:00:34Z"", ""duration"": 120, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:00:35.417188168Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T12:58:34Z"", ""updatedAt"": ""2019-08-01T13:00:58.131227266Z"", ""confidence"": 0.7406279, ""recordingId"": ""b58aefa6d04e438f90117f93efb8c80e"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""They simple questions for the Beginners mindset and through that they start to see patterns the users to video based on which they come on with on one the potential want is in your mind combo. Now next the interaction designer who will take this problem in design a solution for it. They start out with all kinds of hands on and then we turn it into higher and then think off the design to a working prototype time a working prototype type this tested been sounds pretty fine right or those both the and the interaction designer are able to figure out watching the app and one that they test and way the design to get just to perfect. Now we have a perfect solution for the problem wait it's not over yet another crucial start be overall sponsors is making the solution and in this case for testing point. So create models deals decision designer on things like growth Taipei and lay and color scheme. So now we know have a solution it is in voice solution. So far we talked about the design process someone let's voice when talk about what it takes mind from this itself people design hardware products like your your car or using the that later they're call reminders these designer do be similar greater process like the one will just talked about they try to engineering the user then make can deploy a problem."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:30:35,2019-08-01 18:30:35,,false,c0aa0642-9fe7-4920-a40c-1936930de860
"2fe8016e-8b5a-4f2f-abc3-7f2eab12a6bf","{""id"": ""2fe8016e8b5a4f2fabc37f2eab12a6bf"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-01T13:05:15Z"", ""duration"": 36, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:05:16.295617444Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T13:04:39Z"", ""updatedAt"": ""2019-08-01T13:05:22.756855694Z"", ""confidence"": 0.93803704, ""recordingId"": ""bbb0eb422fcf440f977506163c26d3aa"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""At the same time I was working out a present only a little bit I worked at this crazy psychologist he's like jokes on his multiple choice tests. It was a really eccentric guy but I really like this course as and he thought of course on creativity activity and was also a psychologist he lived in the centric guy and he for some reason like me and because I was eccentric too. And he is writing me to go up to the evidence maximum security imprisonment and a couple of times, which idea then that was very interesting experience because I was trying to figure out."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:35:16,2019-08-01 18:35:16,,false,c0aa0642-9fe7-4920-a40c-1936930de860
"46d7ff36-0275-4f33-9c72-25d116adc54a","{""id"": ""46d7ff3602754f339c7225d116adc54a"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-01T13:06:24Z"", ""duration"": 21, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:06:25.240399479Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T13:06:03Z"", ""updatedAt"": ""2019-08-01T13:06:28.21727723Z"", ""confidence"": 0.8744062, ""recordingId"": ""dc4996d0c7644267a378e0855f86d962"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Like an eight ninety holes came but it was really like on the eight because this little village was up on an hill. It was a wall on the hill at they sold. He things i don't think they changed the styles since eighteen. So I thought they were really cool and so I was wearing that which wasn't perhaps the most conservative."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:36:25,2019-08-01 18:36:25,,false,c0aa0642-9fe7-4920-a40c-1936930de860
"17c8fab6-ddac-4cfc-8807-74fed0494009","{""id"": ""17c8fab6ddac4cfc880774fed0494009"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-08-01T13:07:43Z"", ""duration"": 78, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:07:44.065490929Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T13:06:25Z"", ""updatedAt"": ""2019-08-01T13:07:49.994916054Z"", ""confidence"": 0.8870613, ""recordingId"": ""60966b1dad58411d83be27f1f3019d85"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""If you're going to work if you're going to go to minds security print so anyways the the just left and got only knows. That's what he was like and all these guy is all these guys came around me you and they were offering to train printing flows from my team. It was like I was being made offer I couldn't videos you know so I didn't I don't really know what's still and then this little guy set something like the site call just send didn't come and take you layer or something like that and so I thought well better is blue guy than all these monsters. So we went outside that GM through some doors like we outside the journey into the exercise are I guess we're long he was talking me and he seems like a kind of in an guy then the psychologist showed up the door and motion back and so which is kind of release so I went into his office and he said, you know that guy that you walked out in the with I said yeah, said he he took to calls one night and he hasn't built down and while were waiting for their shocked both in the back of the head i thought."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:37:44,2019-08-01 18:37:44,,false,c0aa0642-9fe7-4920-a40c-1936930de860
"1d732a29-cea7-4d08-aedc-23d49ccbc44f","{""id"": ""1d732a29cea74d08aedc23d49ccbc44f"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-01T13:12:04Z"", ""duration"": 36, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:12:04.631947613Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T13:11:28Z"", ""updatedAt"": ""2019-08-01T13:12:09.499839463Z"", ""confidence"": 0.9772647, ""recordingId"": ""b4d4922509f34e0cb9b75137d1b52f1b"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Had been first implemented in the Nineteen integrated data stored or is said to be the first history with time database technology evolved aligned. Why usage had expected functionality of databases have been increased immensely types of and see how the has family with time the following diagram shows the given of categories."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:42:04,2019-08-01 18:42:04,,false,c0aa0642-9fe7-4920-a40c-1936930de860
"253f12ce-a045-4a21-a52d-8e32762d5e0b","{""id"": ""253f12cea0454a21a52d8e32762d5e0b"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-01T13:09:15Z"", ""duration"": 92, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:15:21.874116871Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T13:07:43Z"", ""updatedAt"": ""2019-08-01T13:16:23.797920175Z"", ""confidence"": 0.83501705, ""recordingId"": ""35bc47018be640f0a873be356bacfba3"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""The thing that was so interesting was that he was so innocuous, right? Because what you'd hope is that someone like that would be very much unlike you let's say and certainly wouldn't be like someone innocuous that you meant. What you want is that the guy would be like, you know, half werewolf and half vampire so you can just tell right away that he was a cold-blooded killer but no he was this sort of ineffectual little guy who was certainly not ineffectual if you gave them a revolver and the upper hand and so so that made me think that made me think a lot about the relationship between being an Oculus and being dangerous and then another thing happened I met another guy out there and then a week or two later. I heard that he and a friend of his had beheld another guy down and pulverized his left leg with the lead pipe like just pulverized it. And the reason for that was that they thought that he was a snitch and maybe he was and at that time I did something different instead of being shocked and horrified by. Add cocoa I certainly was I thought how in the world could you do that? Because I didn't think I could do that. I didn't think that I thought that there was a qualitative distinction between me and those people so I spent about two weeks trying to see if I could figure out under what conditions I could do that what kind of psychological transformation I would have to undergo to be able to do that. And so that was a meditative exercise. Let's say and it only took about 10 days for me to real up."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:45:21,2019-08-01 18:45:21,,false,c0aa0642-9fe7-4920-a40c-1936930de860
"31ecb3bb-7098-41d1-b2fb-53cb24345d8b","{""id"": ""31ecb3bb709841d1b2fb53cb24345d8b"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-01T13:02:19Z"", ""duration"": 105, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:15:21.919819042Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T13:00:34Z"", ""updatedAt"": ""2019-08-01T13:16:23.832776105Z"", ""confidence"": 0.84231035, ""recordingId"": ""631878efbe1d46e6bb0ee11607f17b03"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""And then they solve the problem and in the end they make the solution fun to use industrial designers integrate all aspects of form and fit and function to create the best possible experience for you when you are interacting with your phone. So these are just two examples of designers creating a product for a user and this is called user experience design. You will find user experience designers pretty much in every industry. You can possibly think of from food to sports to entertainment to healthcare and each case. They're following a similar process of researching prototyping iterating and testing to create products that are useful usable and delightful. So you may ask why does user experience matter? Well, we're all users of products and services if these products and services weren't designed for us. We would use them right. Would you use a texting app that wouldn't let you text easily.Was annoying no, but if you do design for users and you do get it, right, this means you can create strong positive relationships between the companies that offer the product and the people who use it. So the next time you are at a restaurant or a theme park or even just texting a friend know that there was a whole team of creative people behind your experience making it easy and enjoyable as possible. And if you are person who naturally questions things loves to be created user experience design might be a fun for your for you. Who knows. Maybe you'll be creating the next great app or car or the arc."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:45:21,2019-08-01 18:45:21,,false,c0aa0642-9fe7-4920-a40c-1936930de860
"79b424ed-ddf3-409d-9aca-c5161c4672f5","{""id"": ""79b424edddf3409d9acac5161c4672f5"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-08-01T13:15:01Z"", ""duration"": 60, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:15:21.874837892Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T13:14:01Z"", ""updatedAt"": ""2019-08-01T13:15:43.194136129Z"", ""confidence"": 0.8948723199999999, ""recordingId"": ""8c1a64c6e06a4c6e9dc00c41bacafd04"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""Richard query language SQL pronounced as SQL or sometimes that SQL is actually the standard language for dealing with relational databases SQL can be effectively used to insert search update and delete database records. That doesn't mean SQL cannot do things beyond that. In fact, it helps in optimizing and maintenance of databases and much more relational databases like MySQL Oracle mssql sybase Etc use SQL. SQL syntax is used in these databases are almost similar except the fact that some databases use different syntaxes and even proprietary SQL syntax has an example of an SQL statement select star from members."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:45:21,2019-08-01 18:45:21,,false,c0aa0642-9fe7-4920-a40c-1936930de860
"4a399832-7ef0-4728-bc25-126577ad6167","{""id"": ""4a3998327ef04728bc25126577ad6167"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-08-01T13:15:01Z"", ""duration"": 60, ""spokenBy"": ""31a3ba4761854ad9a041ddf1c4c6a1dc"", ""createdAt"": ""2019-08-01T13:15:01.852804735Z"", ""deletedAt"": null, ""startTime"": ""2019-08-01T13:14:01Z"", ""updatedAt"": ""2019-08-01T13:15:12.713023639Z"", ""confidence"": 0.96909124, ""recordingId"": ""8c1a64c6e06a4c6e9dc00c41bacafd04"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Query language for as S or sometimes as sequel is essentially the standard language for dealing with relational databases S can be effectively used to insert search update and delete database records that doesn't mean cannot do things beyond that in fact it helps in optimizing and maintenance of databases as much more relational databases like Q SAi et cetera use and taxes used in these databases are almost similar except the fact that some databases use different in taxes and even proprietary to ups and taxes an example of an you statement selected start from members."", ""transcriptId"": ""c0aa0642-9fe7-4920-a40c-1936930de860""}",2019-08-01 18:45:01,2019-08-01 18:45:01,,false,c0aa0642-9fe7-4920-a40c-1936930de860
