id,value,created_at,updated_at,deleted_at,deleted,transcript_id
0b52f673-c740-4a2c-8ca4-e2e6a2107a71,"{""id"": ""0b52f673c7404a2c8ca4e2e6a2107a71"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-10T11:03:15Z"", ""duration"": 120, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:03:20.161284697Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:01:15Z"", ""updatedAt"": ""2019-06-10T11:04:22.090689933Z"", ""confidence"": 0.8246103300000001, ""recordingId"": ""ba389a2bdca64c22a228183e762369df"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""One under you have to be on Facebook to me that's oxygen. Which of the be talking about today. Let's talk about a personal Facebook page and a business Facebook page with them as the head of their business. Should you want or should it be separate talk about is there's two ways to play on Facebook. You can build a business page personal page. If you have any commercial Ambitions, it should be a business page. They work different on the algorithm will have different tools. So the answer is for business purposes. We're here. It's a it's a business page. You should be talking about whatever the hell you want to be talking about. Did you hear family's number four so fun on the business case or keep it business. I'm not very big believer that people overthink this I think you can go anywhere with it. I think you're going to look at data and see what happens some people resonate on a personal level others. Don't again, I think this comes down to self-awareness. I also think the type of content you post is self-awareness is people here that can write their ass off but like freeze when there's a camera, you know, I can't put your sentences together, but. Can you know I can do my thing when there's a camera? There's audio, there's pictures there's captioning it you're clever you're starting to so there's a lot of variables. I think you know one thing that I want to make sure all of you understand is that the written word video and audio have been the way we've always consume stuff and it's the way we will always consume stuff. And so I think one of the things is right now the medium is so visual that I think a lot of people here are pressured into thinking it's about the camera world and I think there's an incredible upside in written word and audio, I think everybody at this point understands this a lot bigger than we thought every four years ago talked about it last year Mona Instagram, you know, so in terms the next establishment it is the establishment is the most contemporary and important platform in my opinion. It's already gotten to the 50 and 60 year old said, so it's pretty much now at scale, right? There's an awful lot of attention on it."", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:03:20.167Z,2019-06-10T11:03:20.167Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
a9165105-c5d2-4539-83b3-9dc5aa691b94,"{""id"": ""a9165105c5d2453983b39dc5aa691b94"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-06-10T11:03:15Z"", ""duration"": 120, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:03:16.308228137Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:01:15Z"", ""updatedAt"": ""2019-06-10T11:03:20.142303253Z"", ""confidence"": 0.84157187, ""recordingId"": ""ba389a2bdca64c22a228183e762369df"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""One or another you have to on Facebook. I me that's if you to be time eight customer Facebook page and a different Facebook page then as the head of their information you want these separate not are talking about to play things you can build business a stage personal page. It's any commercial emissions be a business page. They won't different any algorithm rhythm to have different tools. So the interest for business purposes here. It's it's a business page you should be talking about whatever I what want to be talking about you that doing everything to me that payment like this I can go with it. I think you know look at data see what happens for people resonate on a personal level other don't like it. I think there's come down self. I also get the time of content you post is stuff certain people here that can write their a*s off but like for is when there's a camera you know I can't put your sentences together but I can you I can do like thing when there's a camera there's a audio there's pictures. There's capturing it clever your study a lot of variables. I think you know one thing that I want show all of your stand is that they going to weren't ill with audio have been the way voice kind stuff and it's the way we will all of stuff and so I think all of the things is by now it's it was so visual that I think a lot of people here are pressured into thinking is about the camera world and I think there's incredible upside and word and audio I think everybody at this point understands is a lot bigger than we got in Warriors last year that can. So so the next establish with and in the establishment is the most and important platform over in my opinion. If it's already done have a sixteen year old set so pretty much now at scale right. There's an awful line of attention on it."", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:03:16.308Z,2019-06-10T11:03:16.308Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
9efbaa8b-f6b0-40f8-abc1-147c0beb3a5b,"{""id"": ""9efbaa8bf6b040f8abc1147c0beb3a5b"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-10T11:04:23Z"", ""duration"": 68, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:04:27.20128618Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:03:15Z"", ""updatedAt"": ""2019-06-10T11:05:08.482026712Z"", ""confidence"": 0.8094093, ""recordingId"": ""53b34ea41c5f4af781b5e4671952e551"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""I think that for most people if it's a requirement as well to me dming on Instagram is stunningly effective even to the most powerful people. So that's a little fun fact that he was access that's playing out on Instagram. Yeah. I mean it's an incredibly important product and how important is it that the photo the aesthetically pleasing in some type of way. I I have empathy if you come from the industry come from if somebody says that they're building a high fashion brand. I still think that Cartier best move is to show a little humility and a little like not fanciness. So I think anything acts human always wins, so for me unless precious about that, but for you and Cartier if that's 90% of it, I understand that but I don't think it means anything when you talk about my Instagram looks like a mess. I don't think a lot of people I think we overthink the way it looks like as a as a like a net I go on tires account and we. Think about what it looks like in screen, which is how we actually consume it. So I've got a different point of view than the market on that."", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:04:27.204Z,2019-06-10T11:04:27.204Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
940bd66e-51f3-4342-814d-b03daf2173b0,"{""id"": ""940bd66e51f34342814db03daf2173b0"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-06-10T11:04:23Z"", ""duration"": 68, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:04:24.241705399Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:03:15Z"", ""updatedAt"": ""2019-06-10T11:04:27.183598904Z"", ""confidence"": 0.8092988, ""recordingId"": ""53b34ea41c5f4af781b5e4671952e551"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""I think that for most people in so requirements is well to me. They have that we studying or your back payments to the most powerful so that's little fun fact and English access that's playing out I the way of yeah, it's a more product and how is right? I have it him hopefully understand come from in somebody system. They're going a high fashion brand. I still think that that move to show a little email and a little like not fair. So I think any anything human always is so on the less process about that but for you and and that's seven of it. If I ever stay about but I don't think it when you talk about clients answer example like unless I don't think about I think go things the way it looks like as as a like because I go entire account and we think about what it looks like in stream which is how we actually consume it so I got the point a market on that."", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:04:24.242Z,2019-06-10T11:04:24.242Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
a699af77-6fbc-471a-83f4-011f96646776,"{""id"": ""a699af776fbc471a83f4011f96646776"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-06-10T11:12:19Z"", ""duration"": 115, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:12:20.258439928Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:10:24Z"", ""updatedAt"": ""2019-06-10T11:12:23.649704501Z"", ""confidence"": 0.96709853, ""recordingId"": ""d26cdb8b2eec4c26b078c03adb03cd10"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Are Ford major types of let's look into that detail hierarchical hierarchical that type of employees the trial relationship of storing data. This type of is rarely nowadays his structure like a tree with represented records and branches fields. The windows registry used in windows P is an example of a hierarchical hierarchical database configuration settings or as tree structures. What Nodes network. This time of supports that to many relationships that is usually result in complex database structures our server is an example of a database management system that the implement the network model relational this type of defines data database relationships and importance of tables also known as relations. I unlike the network D our does not support many to many relationships relational usually have pre tight that they can support. This is the most popular TV type in the market examples of relational database management systems, including Oracle and microsoft as server object oriented relational. This type support storage of new data database that data to interview stored is in a form of objects the to these stored of the database have attributes for example or age and methods that define what to do with data post is an example of object oriented relational. So what is."", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:12:20.259Z,2019-06-10T11:12:20.259Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
bf51701a-8af8-4a3f-8ba8-27682bc6fbfe,"{""id"": ""bf51701a8af84a3f8ba827682bc6fbfe"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-06-10T11:06:23Z"", ""duration"": 120, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:06:24.693322862Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:04:23Z"", ""updatedAt"": ""2019-06-10T11:06:28.133424957Z"", ""confidence"": 0.8209376, ""recordingId"": ""c63fcf1d125249e4b3cf4bb4c5aa2437"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Yeah I don't understand how to do that damn i don't know what I'm going I try to report me young yesterday or something else with think built idea is still extremely big and twenty, but this morning joining his took a lot of out is not using yeah for I think that I think training attention think small actually what the most beyond right now because everybody bounced yet they're still an amount of tension. If you care about eleven to burning so meeting show and you be hardware that is not going to matter but Facebook, but Facebook is and I think people don't understand that they for a company like that. But again when you're starting a lifestyle fashion brand and maybe your audience and forty five and forty five know that you're a really thought of marker don't realize that winning thirteen and twenty two right or business. So I think staff matters get demo and can care about winning under five, but I not convinced that they make it out of this that got to have to bigger their product that an has is something now step is very widely invested in the a you the own emoji or things are dealing and I think I some very unique clients and guy I know a little bit. I extremely well but I think to me that is a nice to have or requirement other than a again you're starting a company. It's required Twitter where is the of our society which has an important place to me. I think Twitter more about listening react and that pushing out content which is why so many can struggle with Twitter. So for example, even you."", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:06:24.694Z,2019-06-10T11:06:24.694Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
ea426a96-d377-4e32-95ae-a0486ed4214e,"{""id"": ""ea426a96d3774e3295aea0486ed4214e"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-10T11:06:23Z"", ""duration"": 120, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:14:27.421578036Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:04:23Z"", ""updatedAt"": ""2019-06-10T11:15:49.430703097Z"", ""confidence"": 0.8672276, ""recordingId"": ""c63fcf1d125249e4b3cf4bb4c5aa2437"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""I don't understand how to use it and I still don't I don't know what I'm doing. I'm just doing trying to record videos the other day for something else but using them filters on those like I have no idea if the whole world is looking at this step is still extremely big, you know, thirteen to twenty eight, but the story picture on Instagram took a lot of momentum out of the system started stories. I was not using that time, you know for me, I think that I think training attention, I think Snapchats actually one of the most interesting places to be on right now because everybody balanced yet, there's still an ungodly amount of tension if you care about 11 to 30, so maybe you know, if you're doing B2B Hardware snap is not going to matter but Facebook Facebook is and I think people don't understand that Facebook would for a company like that. But again, if you're starting a lifestyle fashion brand and maybe you're. It says Millennials 25 to 45. If you're if you're a really thoughtful marketer, you'll realize that winning 13 to 22 will drive your business. So I think snap matters if your demo you can care about winning under 25, but I'm not convinced that they make it out of this. They're going to have to innovate the product. They're gonna have to come up with something now staff is very wisely invested in a are you know, they own bitmoji there's things that are doing and I think Evans very uniquely interesting guy. I know I'm a little bit I know snap extremely well, but I think to me that is a nice to have versus a requirement other than again, if you're starting a hoodie company its requirement Twitter Twitter's the watercooler of our society, you know, which has an important place to be I think Twitter's more about listening and reacting than pushing out content, which is why so many people struggle with Twitter. So for example even. "", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:14:27.441Z,2019-06-10T11:14:27.441Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
a4e48b9d-20c8-4bf4-a844-4556b10ba44f,"{""id"": ""a4e48b9d20c84bf4a8444556b10ba44f"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-10T11:10:24Z"", ""duration"": 31, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:14:27.433150579Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:09:53Z"", ""updatedAt"": ""2019-06-10T11:14:49.006871252Z"", ""confidence"": 0.68297124, ""recordingId"": ""b671410a8114480883baaa19cd0fb349"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""Data on Kyle and where IDs is said to be the first dbms in history. With time database Technologies evolved a lot while usage and expected functionalities of databases have been increased immensely types of dbms. Let's see how the dbms family evolve with time. the following diagram shows the evolution of dbms categories. . "", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:14:27.441Z,2019-06-10T11:14:27.441Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
38007dad-93b6-4fc3-af69-20380cc8a657,"{""id"": ""38007dad93b64fc3af6920380cc8a657"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-06-10T11:14:02Z"", ""duration"": 101, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:14:03.48652363Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:12:21Z"", ""updatedAt"": ""2019-06-10T11:14:06.812611882Z"", ""confidence"": 0.96516967, ""recordingId"": ""d656278588164fbca89aa79c2be0c6f0"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Structured query language has s or sometimes as sequel is the standard language for dealing with relational databases can be effectively used to insert search update and delete database records that doesn't mean cannot do things beyond that in effect it helps you in optimizing him and maintenance of databases and much more relational databases like my q oracle q et cetera as t well sent taxes to databases are almost similar except the fact that some databases use different taxes and even proprietary outs and taxes an example of an statement selected start from members where page is greater than thirty stands for database management system. We have four major types of PDF called Hierarchical Network relational and oriented the most widely used is the relational model the same data that in table formats. It uses as the standard query language. Well is the standard language which used to query database the database approach has many advantages when it comes to data compared to the traditional based systems."", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:14:03.487Z,2019-06-10T11:14:03.487Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
ca496655-34ec-4d96-908a-97b9b29076b5,"{""id"": ""ca49665534ec4d96908a97b9b29076b5"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-10T11:07:42Z"", ""duration"": 79, ""spokenBy"": ""8388c4f1-d8b2-4fcc-8ff3-6b0207680c69"", ""createdAt"": ""2019-06-10T11:14:27.438386819Z"", ""deletedAt"": null, ""startTime"": ""2019-06-10T11:06:23Z"", ""updatedAt"": ""2019-06-10T11:15:08.919163219Z"", ""confidence"": 0.8022174799999999, ""recordingId"": ""304fbb886729421686a99153bb678183"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""That my Twitter is a mess in the engagement slow that makes sense. It's a fire hose too much content. However, if you personally use Twitter different than used everything else and instead of posting on it, it's when you engage with people or jumped into conversations or culture hacked it you would crush if you guys doing if you if you would jump into like when ninja and Drake are on Twitch if you jump in and like boys leave a seat for me, it would have been huge for you got it. So it's a it's a counterpunching platform around copy and this is and this is super important. I think you're getting a sense for me. Like I'm telling you right now. The world is grossly under estimating the strategy and nuances of these platforms.Like I think you can tell this is not like hahaha like this is very deep psychographic mathematical creative strategy Twitter. I think is remarkably interesting. For example, Wendy's is growing their business flat out on the back of snarky and clever Twitter engagement. And guess what Twitter engagement doesn't cost you is thousand dollars for video production doesn't cost any surround going. So there's a lot of people here who are quite clever and that. "", ""transcriptId"": ""60ef33e3-9e95-49ff-9796-c0136390576c""}",2019-06-10T11:14:27.440Z,2019-06-10T11:14:27.440Z,,false,60ef33e3-9e95-49ff-9796-c0136390576c
