id,value,created_at,updated_at,deleted_at,deleted,transcript_id
78a07530-dcac-4fb9-8d3a-3dc1c5083c10,"{""id"": ""78a07530dcac4fb98d3a3dc1c5083c10"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:35:58Z"", ""duration"": 2, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T05:35:59.054251372Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:35:56Z"", ""updatedAt"": ""2019-06-28T05:36:01.507756917Z"", ""confidence"": 0.6472193, ""recordingId"": ""a048b6e07a5b4a549b5b813c2e6dbc6d"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""It should be small deliver."", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T05:35:59.055Z,2019-06-28T05:35:59.055Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
d60575e7-eb64-4094-ae15-f40cdba53f1f,"{""id"": ""d60575e7eb644094ae15f40cdba53f1f"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:36:16Z"", ""duration"": 8, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T05:36:16.230785709Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:36:08Z"", ""updatedAt"": ""2019-06-28T05:36:18.067860061Z"", ""confidence"": 0.73852533, ""recordingId"": ""5d1feec68ae54382a2f0bc85ab4d1560"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""And so someone will try to put that this then this yeah."", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T05:36:16.235Z,2019-06-28T05:36:16.235Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
3c74a716-5239-4d65-abed-891a412c008d,"{""id"": ""3c74a71652394d65abed891a412c008d"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:50:31Z"", ""duration"": 27, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T07:07:43.242761836Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:50:04Z"", ""updatedAt"": ""2019-06-28T07:08:04.770613694Z"", ""confidence"": 0.892423, ""recordingId"": ""4ae2dcf77e0b4cec919de0a70c0d599d"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""Another markers with calibration issue. I'll also take a look on the back end. I know that we have to trim the edges to remove the flashin but I do think that if someone puts a empty space between two sentences that can cause an issue. I'll just go check. Why is that occurring and see if it's something easy to pick up and then the back end also?. "", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T07:07:43.257Z,2019-06-28T07:07:43.257Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
3d69fc55-91bf-4356-be16-6c726ac5e20a,"{""id"": ""3d69fc5591bf4356be166c726ac5e20a"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:34:31Z"", ""duration"": 5, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T05:34:32.309392777Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:34:26Z"", ""updatedAt"": ""2019-06-28T05:34:33.971778314Z"", ""confidence"": 0.9616487, ""recordingId"": ""52e9ae794a8c45a0b822cb526e6ff76c"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Is on the platform side like."", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T05:34:32.318Z,2019-06-28T05:34:32.318Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
ebc1062d-6edc-4b44-8990-47e81af9078e,"{""id"": ""ebc1062d6edc4b44899047e81af9078e"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:35:06Z"", ""duration"": 4, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T05:35:06.961124685Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:35:02Z"", ""updatedAt"": ""2019-06-28T05:35:09.37556372Z"", ""confidence"": 0.82976377, ""recordingId"": ""c2ef0f020c454e7396839a1202c8f708"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Causing right? Yeah yeah so that's."", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T05:35:06.963Z,2019-06-28T05:35:06.963Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
a817f02d-c0c0-4e2c-9278-5b905086dea4,"{""id"": ""a817f02dc0c04e2c92785b905086dea4"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:35:30Z"", ""duration"": 10, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T05:35:31.115877162Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:35:20Z"", ""updatedAt"": ""2019-06-28T05:35:34.586097601Z"", ""confidence"": 0.87291706, ""recordingId"": ""28cef434a1dd496995490b45584d8ccc"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""I'm I think a manual marker and I tried to write like paragraph like I give two sentences just and between I can give space to that possible. Yeah yeah."", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T05:35:31.121Z,2019-06-28T05:35:31.121Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
7330dff8-6ee7-4143-b46a-e27b22313d9f,"{""id"": ""7330dff86ee74143b46ae27b22313d9f"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:35:51Z"", ""duration"": 3, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T05:35:51.388335906Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:35:48Z"", ""updatedAt"": ""2019-06-28T05:35:52.61567403Z"", ""confidence"": 0.87333214, ""recordingId"": ""5033738e108f4ecd8961bb0717d24a4d"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""I think."", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T05:35:51.390Z,2019-06-28T05:35:51.390Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
7918e045-bc8f-4b0c-a6c9-aa2dd2193031,"{""id"": ""7918e045bc8f4b0ca6c9aa2dd2193031"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:40:00Z"", ""duration"": 7, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T05:40:00.992747266Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:39:53Z"", ""updatedAt"": ""2019-06-28T05:40:02.649211233Z"", ""confidence"": 0.7617879, ""recordingId"": ""3580b63e48274b60b67d449467ecd2e8"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Okay But one you wanted to go with respect to be in changes."", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T05:40:00.995Z,2019-06-28T05:40:00.995Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
e3c1da2b-dbf5-4f4c-af21-bebed879917e,"{""id"": ""e3c1da2bdbf54f4caf21bebed879917e"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:40:32Z"", ""duration"": 5, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T05:40:33.147957719Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:40:27Z"", ""updatedAt"": ""2019-06-28T05:40:34.849812443Z"", ""confidence"": 0.86338, ""recordingId"": ""6332e49f6c984472a3a0f4e582389c00"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Yeah we can you like."", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T05:40:33.150Z,2019-06-28T05:40:33.150Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
13677c7c-889d-4496-ac21-38f97899b6e1,"{""id"": ""13677c7c889d4496ac2138f97899b6e1"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-28T05:41:52Z"", ""duration"": 4, ""spokenBy"": ""2982d23c-1e59-476d-88c8-a42376324142"", ""createdAt"": ""2019-06-28T05:41:52.987449425Z"", ""deletedAt"": null, ""startTime"": ""2019-06-28T05:41:48Z"", ""updatedAt"": ""2019-06-28T05:41:54.423880873Z"", ""confidence"": 0.59120977, ""recordingId"": ""12cfd496b30c423fa8460546a0967f0b"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Regulated yeah is the."", ""transcriptId"": ""07dfec30-caab-4f97-85ed-2ecc0bc397bf""}",2019-06-28T05:41:52.990Z,2019-06-28T05:41:52.990Z,,false,07dfec30-caab-4f97-85ed-2ecc0bc397bf
