id,value,created_at,updated_at,deleted_at,deleted,transcript_id
f67c9d22-cd79-4d3b-8735-d94034e2a434,"{""id"": ""f67c9d22cd794d3b8735d94034e2a434"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-07T13:31:23Z"", ""duration"": 120, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:42:22.855149305Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:29:23Z"", ""updatedAt"": ""2019-06-07T13:43:04.792144626Z"", ""confidence"": 0.90566758, ""recordingId"": ""325c1fc70b0d4898a74da00867b77b56"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""10% off your own custom domain name it hugger back home forward slash text with what is Docker Docker is mainly a software development platform and kind of a virtualization technology for us to develop and deploy apps inside of neatly packaged virtual containerized environments meaning apps run the same no matter where they are or what machine they're running on Docker containers can be deployed to just about any machine without any compatibility issues with so your software stays system agnostic making software simpler to use less work to develop and easier to maintain and deploy these containers running on your computer or server act like little micro liters each with very specific jobs each with their own operating system their own isolated CPU processes memory and network resources and because of this they can be easily added removed stopped and started again without affecting each other or the host machine containers. Usually run one specific tasks such as a mySQL database or a node.js application and then their Network together and potentially scaled it developer will usually start by accessing the docker Hub and online cloud.Docker containers and put one containing a pre-configured environment for their specific programming language such as Ruby or nodejs with all the files and Frameworks needed to get started home users can experience Docker as well using container Plex Media Server next cloud and many other open-source workers absent schools many of which we will be installing in upcoming videos Docker is a form of virtualization but unlike virtual machines. The resources are shared directly with the host. This allows you to run many Docker containers where you may only be able to run a few virtual machines. You see a virtual machine has to quarantine office set amount of resources hard drive space memory and processing power emulate hardware and then boot an entire operating system. Then the VM communicates with the host is like gravitational running on the host operating system called a hypervisor doctor communicates natively with the system kernel bypassing the middleman on Linux machines and even Windows 10 and went to server 2016 and above this means you can run any version of Linux in a container and it will run natively. Not only that Docker use. "", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:42:22.873Z,2019-06-07T13:42:22.873Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
1dc6ce86-ea6a-4f7d-ab68-6fb660ce7ace,"{""id"": ""1dc6ce86ea6a4f7dab686fb660ce7ace"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-07T13:40:19Z"", ""duration"": 23, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:42:22.863244988Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:39:56Z"", ""updatedAt"": ""2019-06-07T13:42:44.359122622Z"", ""confidence"": 0.86383027, ""recordingId"": ""0ff36c95a814494db3c3ef71516dba67"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""Discipline refers to corrective action taken to change employee behavior and enforce organizational expectations. The first step to keeping employee discipline problems to a minimum is making sure that expectations are clearly communicated to employees and employee discipline policy must be communicated to employees and should be included in any employee handbook."", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:42:22.864Z,2019-06-07T13:42:22.864Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
8ac2b883-9e16-4848-b029-eec1f1498193,"{""id"": ""8ac2b8839e164848b029eec1f1498193"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-06-07T13:33:55Z"", ""duration"": 32, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:33:56.114984249Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:33:23Z"", ""updatedAt"": ""2019-06-07T13:33:59.693581193Z"", ""confidence"": 0.8588386, ""recordingId"": ""3638a6d7939648a28d41ed06529ae6cc"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Thank you to com for supply you at ten percent off your first domain by visiting text check find a domain name tool that my does mean names call sections and since we're building a home server. Let's just take that in and see what we get one of us domains on screen is currently available. Then related to home. Now available and make sure to get that ten percent off and the show I go to dot com large team. Let know I get the interested their those deeper and a Doc almost go over some the specifics of."", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:33:56.114Z,2019-06-07T13:33:56.114Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
6684b4cf-ef92-4162-8d32-b3d75837fea5,"{""id"": ""6684b4cfef9241628d32b3d75837fea5"", ""status"": ""no_transcription"", ""deleted"": false, ""endTime"": ""2019-06-07T13:34:00Z"", ""duration"": 4, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:34:00.265089932Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:33:56Z"", ""updatedAt"": ""2019-06-07T13:34:02.839661569Z"", ""confidence"": 0, ""recordingId"": ""4cddac51e7d7445b855e95c67c2946cf"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": """", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:34:00.264Z,2019-06-07T13:34:00.264Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
967d6df5-3369-4348-bbed-3855472d6263,"{""id"": ""967d6df533694348bbed3855472d6263"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-07T13:34:33Z"", ""duration"": 14, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:34:35.857287091Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:34:19Z"", ""updatedAt"": ""2019-06-07T13:34:56.896471342Z"", ""confidence"": 0.8160266, ""recordingId"": ""df5d3c3aa11f419bb9e744482861f4ee"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""Relations involves managing the relationship of employees with the organization and with each other. employee relations influences nearly every human resource decision made in organization. "", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:34:35.864Z,2019-06-07T13:34:35.864Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
22e9d578-ed2b-4e52-90d6-e5b053d62c67,"{""id"": ""22e9d578ed2b4e5290d6e5b053d62c67"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-07T13:35:14Z"", ""duration"": 16, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:35:14.499328367Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:34:58Z"", ""updatedAt"": ""2019-06-07T13:35:16.713950783Z"", ""confidence"": 0.957801, ""recordingId"": ""97dfd2fd7af6429e8926e0713ba26ac2"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""A core of employee relations is the basic concepts of first inconsistencies in the treatment of employees second effective communication communication between leadership and employees and third doc*mentation of components actions."", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:35:14.499Z,2019-06-07T13:35:14.499Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
a6b7e873-d0ec-4ba2-9e9e-29a57ed5faa2,"{""id"": ""a6b7e873d0ec4ba29e9e29a57ed5faa2"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-07T13:39:16Z"", ""duration"": 23, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:39:16.866333061Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:38:53Z"", ""updatedAt"": ""2019-06-07T13:39:20.150284734Z"", ""confidence"": 0.97941434, ""recordingId"": ""56cd5f1ced784b0e8164395189148837"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Workplace Investigation is not an effort to prove or disprove allegations or to determine whether are true a workplace investigation uses is a starting point to determine what happened or what is happening in a situation, simply find facts a basic and tenant the workplace about."", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:39:16.866Z,2019-06-07T13:39:16.866Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
5fdd89f3-e0a3-4a47-947c-f670d69d6197,"{""id"": ""5fdd89f3e0a34a47947cf670d69d6197"", ""status"": ""revoked"", ""deleted"": false, ""endTime"": ""2019-06-07T13:34:18Z"", ""duration"": 16, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:34:18.84775498Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:34:02Z"", ""updatedAt"": ""2019-06-07T13:34:22.159864521Z"", ""confidence"": 0.9920658, ""recordingId"": ""4e9cb21a213f469da6a82d84009c4953"", ""transcriber"": ""deepgram"", ""languageCode"": ""en-US"", ""originalText"": ""Series of short lessons designed to highlight when you need to know about a particular human resource management topic in this HR basics. We export how to manage the relationship of employees with the organization and with each other."", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:34:18.847Z,2019-06-07T13:34:18.847Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
521fceed-4461-43f1-a822-d302180c595e,"{""id"": ""521fceed446143f1a822d302180c595e"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-07T13:33:55Z"", ""duration"": 32, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:42:22.849176531Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:33:23Z"", ""updatedAt"": ""2019-06-07T13:42:44.441529057Z"", ""confidence"": 0.9018032, ""recordingId"": ""3638a6d7939648a28d41ed06529ae6cc"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""Thank you to hover.com for supplying you with 10% off your first domain name by visiting hover.com forward slash Tech squid check out there find a domain name tool to find cool domain names with cool extensions. And since we're building a home server, let's just type that in and see what we get. And I put some domains on the screen. These are currently available but are related to Home Server get them now while they're available and make sure to get that 10% off and support the show again. My go-to hover.com /the you're watching let me know if you'd be interested in a parked car to we go deeper into Docker and we'll go over some of the specifics of docker."", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:42:22.864Z,2019-06-07T13:42:22.864Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
8b5e2d67-d768-44eb-9fa3-1b90d9341718,"{""id"": ""8b5e2d67d76844eb9fa31b90d9341718"", ""status"": ""completed"", ""deleted"": false, ""endTime"": ""2019-06-07T13:39:55Z"", ""duration"": 38, ""spokenBy"": ""86a25f0d-f13a-4f03-86ab-231a106e9051"", ""createdAt"": ""2019-06-07T13:42:22.862179266Z"", ""deletedAt"": null, ""startTime"": ""2019-06-07T13:39:17Z"", ""updatedAt"": ""2019-06-07T13:43:04.582991409Z"", ""confidence"": 0.8280338, ""recordingId"": ""c204f3a406a3442081b9ebe529fbe09c"", ""transcriber"": ""google_speech_api"", ""languageCode"": ""en-US"", ""originalText"": ""Police investigations reduces the chance of acting on incorrect or incomplete information. Well people often think of Investigations as large disruptive and costly many investigations consists, simply of interviewing Witnesses with first-hand knowledge of what happened basic workplace investigations require the employer to talk with key witnesses to learn the facts and give the accused an opportunity to tell their side of the story workplace investigations depend on a neutral third party approach investigation serve is visible evidence that the organization takes employee concerns policy In fairness seriously."", ""transcriptId"": ""fbf34d4c-c73e-42a2-a027-ff01d706d451""}",2019-06-07T13:42:22.866Z,2019-06-07T13:42:22.866Z,,false,fbf34d4c-c73e-42a2-a027-ff01d706d451
